SA1_CODE_2021,Tot_Tot,Negative_Nil_income_Tot,HI_1500_1749_Tot,HI_2000_2499_Tot
10704114443,168,0,3,18
10704114444,248,7,7,18
10704114445,223,5,12,21
10704114446,155,0,3,18
10704114447,123,0,5,12
10704114448,83,0,8,5
10704114501,120,0,7,9
10704114502,241,3,14,21
10704114503,158,0,7,15
10704114504,123,0,7,18
10704114505,163,0,4,17
10704114506,4,0,0,0
10704114507,142,0,7,14
10704114508,108,0,6,10
10704114509,165,3,9,14
10704114510,261,0,23,25
10704114511,141,0,7,13
10704114512,152,0,6,11
10704114513,114,3,7,4
10704114514,118,0,4,12
10704114515,183,0,12,17
10704114517,228,5,4,23
10704114518,250,5,9,28
10704114519,132,0,5,13
10704114520,209,0,7,16
10704114521,133,0,9,19
10704114522,185,0,9,15
10704114523,362,0,19,41
10704114524,110,0,3,7
10704114525,119,0,6,15
10704114526,148,0,7,17
10704114527,156,0,9,7
10704114528,173,3,10,4
10704114531,167,0,12,14
10704114532,124,0,6,12
10704114533,207,4,13,20
10704114534,178,7,7,14
10704114535,280,4,18,47
10704114536,106,0,11,13
10704114537,143,3,6,16
10704114538,219,5,12,26
10704114539,192,0,4,20
10704114540,223,12,9,3
10704114541,277,4,19,33
10704114601,121,0,4,9
10704114602,149,11,5,11
10704114603,231,0,11,16
10704114604,174,3,4,8
10704114605,244,0,17,31
10704114606,160,0,10,19
10704114607,120,3,4,11
10704114608,118,0,4,18
10704114610,156,0,8,13
10704114611,204,3,12,18
10704114612,178,0,13,17
10704114613,125,0,7,20
10704114615,199,0,13,24
10704114616,174,0,16,19
10704114617,165,6,9,16
10704114618,88,0,10,14
10704114619,61,0,3,9
10704114620,113,0,7,8
10704114621,84,0,8,14
10704114622,197,5,5,22
10704114623,132,0,12,11
10704114624,146,4,14,13
10704114625,151,0,10,20
10704114627,224,4,6,23
10704114628,156,0,7,16
10704114629,149,4,5,13
10704114631,156,5,6,19
10704114632,133,5,4,12
10704114633,71,6,8,3
10704114634,168,5,15,16
10704114635,222,5,5,24
10704114636,159,0,10,18
10704114637,114,5,4,12
10704114639,149,8,4,5
10704114640,210,8,12,19
10704114641,136,0,9,18
10704114642,162,4,8,13
10704114643,165,6,10,17
10704114644,146,0,11,15
10704114646,229,5,7,17
10704114647,263,0,3,31
10704114648,119,5,3,10
10704114649,141,5,10,14
10704114650,99,0,4,16
10704114651,112,0,0,11
10704114652,130,0,9,5
10704114653,0,0,0,0
10704114654,97,0,7,9
10704114655,72,3,5,13
10704114656,0,0,0,0
10704114657,84,0,4,9
10704114658,103,0,5,12
10704114659,121,0,9,12
10704114660,136,0,5,20
10704114701,186,0,11,13
10704114702,175,0,10,18
10704114703,98,0,5,13
10704114704,205,3,11,21
10704114705,251,0,15,36
10704114706,108,0,7,20
10704114707,3,0,0,0
10704114708,149,4,9,16
10704114709,113,4,3,10
10704114710,0,0,0,0
10704114711,168,0,3,19
10704114712,172,8,3,27
10704114713,208,0,9,18
10704114714,44,0,0,3
10704114715,72,0,0,4
10704114716,36,0,4,4
10704114717,25,0,0,0
10704114718,85,0,0,4
10704114719,126,0,8,15
10704114720,135,0,7,11
10704114721,155,0,9,11
10704114722,159,6,7,14
10704114723,149,0,0,11
10704114724,169,4,7,19
10704114801,153,3,8,12
10704114802,157,0,4,8
10704114803,98,4,4,10
10704114804,195,3,12,18
10704114805,122,4,5,16
10704114806,0,0,0,0
10704114807,138,0,9,19
10704114808,169,5,7,19
10704114809,123,0,4,7
10704114810,196,0,4,25
10704114811,175,3,6,18
10704114812,0,0,0,0
10704114813,149,0,3,11
10704114814,81,0,9,9
10704114815,100,0,3,19
10704114816,110,0,4,9
10704114817,0,0,0,0
10704114818,74,3,4,0
10704114819,77,0,3,9
10704114820,118,0,5,12
10704114821,171,5,13,25
10704114822,232,3,13,33
10704114823,105,0,4,8
10704114824,281,4,12,34
10704114825,207,4,8,18
10704114826,250,6,11,31
10704114827,196,0,14,15
10704114828,133,0,0,12
10704114829,141,0,13,15
10704114830,130,0,9,18
10704114831,148,7,10,10
10704115001,145,0,3,17
10704115002,213,7,17,23
10704115003,207,0,7,23
10704115004,221,7,13,21
10704115005,190,5,10,18
10704115006,202,0,8,23
10704115007,146,3,12,15
10704115008,216,6,4,3
10704115009,131,0,7,7
10704115010,156,0,8,17
10704115011,141,0,8,14
10704115012,87,0,3,9
10704115013,76,0,0,11
10704115015,186,0,7,24
10704115016,127,0,7,9
10704115017,190,3,11,19
10704115018,98,0,0,3
10704115019,196,5,11,18
10704115020,151,3,3,12
10704115021,245,9,16,35
10704115023,132,0,3,22
10704115024,177,3,13,16
10704115025,87,0,8,7
10704115026,169,7,0,8
10704115028,91,0,0,17
10704115029,186,0,7,16
10704115030,220,4,11,18
10704115031,189,0,10,18
10704115032,106,6,3,12
10704115033,207,5,5,14
10704115034,109,0,6,12
10704115035,128,0,4,16
10704115037,89,0,3,15
10704115038,116,0,9,12
10704115039,118,0,6,9
10704115041,326,4,7,39
10704115042,157,0,3,15
10704115043,7,0,0,0
10704115044,116,0,5,5
10704115045,112,0,3,16
10704115046,201,0,5,15
10704115047,134,0,9,17
10704115048,137,3,5,11
10704115049,185,3,5,20
10704115050,119,0,8,11
10704115051,171,0,6,20
10704115052,189,0,3,24
10704115053,140,0,4,13
10704115054,125,9,8,24
10704154801,216,0,11,37
10704154802,283,7,12,35
10704154803,185,5,8,19
10704154805,265,15,20,31
10704154806,162,4,6,13
10704154807,186,0,13,29
10704154808,239,5,12,27
10704154809,278,3,16,37
10704154810,216,3,11,34
10704154811,295,6,25,33
10704154812,244,0,11,15
10704154814,200,7,14,22
10704154815,192,3,5,21
10704154816,315,9,26,47
10704154817,0,0,0,0
10704154818,0,0,0,0
10704154819,146,6,6,13
10704154820,169,8,11,7
10704154821,218,0,7,26
10704154822,208,7,11,25
10704154823,337,3,21,50
10704154824,299,6,24,37
10704154825,171,0,14,19
10704154826,212,5,18,30
10704154827,376,4,30,67
10704154828,236,9,11,37
10704154829,239,4,7,31
10704154830,296,3,24,28
10704154831,3,0,0,0
10704154832,386,6,28,73
10704154833,248,4,22,32
10704154834,155,3,6,17
10704154835,172,3,8,21
10704154836,213,0,18,27
10704154837,201,0,14,35
10704154838,233,4,14,34
10704154901,153,0,9,13
10704154902,308,3,16,22
10704154903,302,4,20,29
10704154904,89,0,4,6
10704154905,156,4,12,22
10704154906,246,6,10,21
10704154907,142,9,4,13
10704154908,265,4,11,21
10704154909,70,0,6,4
10704154910,220,5,12,26
10704154911,208,3,9,24
10704154912,136,4,11,8
10704154913,168,4,12,13
10704154914,197,3,8,24
10704154915,119,0,5,16
10704154916,133,0,4,17
10704154917,146,0,4,21
10704154918,194,0,14,25
10704154919,346,3,31,55
10704154920,216,3,13,21
10704154921,101,3,4,8
10704154922,232,4,18,27
10704154923,237,6,18,22
10704154924,221,0,10,9
10704154925,175,6,7,20
10704154926,166,3,7,19
10704154927,495,9,33,69
10704154928,129,0,7,17
10704154929,171,0,7,13
10704154930,156,0,5,14
10704154931,154,3,10,20
10704154932,133,3,10,16
10704154933,103,0,7,13
10704154934,140,0,5,11
10704154935,133,5,7,12
10801115101,271,0,12,17
10801115102,79,3,0,3
10801115103,110,4,5,4
10801115104,134,6,7,4
10801115105,177,11,5,18
10801115106,80,0,8,12
10801115107,81,10,5,4
10801115108,174,5,7,12
10801115109,110,6,12,12
10801115110,157,7,6,15
10801115111,277,7,8,31
10801115112,196,5,7,15
10801115113,0,0,0,0
10801115114,110,0,9,13
10801115201,301,4,26,31
10801115202,159,3,15,14
10801115203,144,0,13,16
10801115204,326,4,13,26
10801115205,219,6,12,17
10801115206,196,3,9,15
10801115207,125,6,3,15
10801115208,231,7,15,23
10801115209,113,0,3,17
10801115210,171,0,13,21
10801115211,183,0,3,14
10801115212,209,3,7,7
10801115213,171,7,10,15
10801115214,288,4,11,30
10801115215,3,0,0,0
10801115216,170,5,5,17
10801115217,150,3,3,4
10801115218,478,10,13,20
10801115219,265,5,14,12
10801115220,107,0,8,3
10801115221,280,7,11,20
10801115222,158,7,5,9
10801115223,0,0,0,0
10801115224,35,0,0,0
10801115225,158,0,6,16
10801115226,160,0,6,10
10801115227,221,7,3,3
10801115228,187,7,10,7
10801115229,159,5,12,12
10801115230,163,0,15,19
10801115231,204,5,17,14
10801115232,168,6,3,9
10801115233,221,4,8,25
10801115234,89,5,4,6
10801115235,182,4,10,13
10801115236,90,4,9,7
10801115301,158,3,4,12
10801115302,74,5,3,9
10801115303,243,0,21,25
10801115304,290,11,16,22
10801115305,122,6,0,4
10801115306,168,3,4,3
10801115307,254,10,8,24
10801115308,117,0,9,5
10801115309,92,0,4,6
10801115310,101,3,3,8
10801115311,158,6,4,10
10801115312,126,8,6,10
10801115313,176,5,9,17
10801115314,102,0,11,10
10801115315,273,7,16,28
10801115316,267,6,10,21
10801115401,236,0,3,17
10801115402,0,0,0,0
10801115403,0,0,0,0
10801115404,122,0,0,7
10801115405,304,9,20,32
10801115406,186,6,16,10
10801115407,119,3,5,3
10801115408,192,3,5,13
10801115409,119,3,5,8
10801115410,152,3,8,5
10801115411,169,3,7,10
10801115412,168,6,10,19
10801115413,382,3,9,12
10801115414,184,3,6,9
10801115415,188,6,6,9
10801115416,177,3,6,13
10801115417,0,0,0,0
10801115418,119,3,4,3
10801115419,164,4,4,9
10802115501,201,3,13,30
10802115503,85,4,3,8
10802115504,165,0,4,17
10802115505,111,4,3,6
10802115506,101,0,3,4
10802115507,89,0,6,9
10802115508,113,0,4,9
10802115509,118,3,3,15
10802115510,145,3,13,11
10802115511,208,5,9,4
10802115512,225,0,12,25
10802115513,98,0,9,16
10802115514,185,0,11,6
10802115515,195,5,14,17
10802115516,112,4,11,9
10802115517,77,0,0,0
10802115518,113,0,15,8
10802115519,155,0,5,15
10802115520,132,9,9,8
10802115521,227,5,10,4
10802115522,195,0,4,23
10802115523,106,0,3,6
10802115524,144,0,9,14
10802115525,93,6,3,6
10802115526,172,0,9,12
10802115527,168,0,8,22
10802115528,117,0,7,16
10802115529,143,0,10,14
10802115530,149,4,9,16
10802115531,104,0,10,5
10802115532,242,3,12,25
10802115533,83,0,0,10
10802115534,95,0,7,11
10802115535,0,0,0,4
10802115536,87,7,7,9
10802115537,34,0,0,7
10802115538,192,3,11,7
10802115539,28,0,0,0
10802115540,198,3,12,23
10802115541,36,0,0,0
10802115542,95,0,6,12
10802115601,123,5,8,5
10802115602,138,7,3,13
10802115603,165,5,7,14
10802115604,123,0,8,9
10802115605,123,0,8,9
10802115606,115,0,13,13
10802115607,102,0,7,9
10802115608,122,4,4,10
10802115609,149,3,4,15
10802115610,106,0,11,7
10802115611,138,4,7,19
10802115612,153,7,10,16
10802115613,87,0,8,16
10802115614,137,3,7,8
10802115615,204,5,13,11
10802115616,94,0,3,6
10802115617,92,4,9,6
10802115618,96,3,6,8
10802115619,135,4,11,8
10802115620,209,3,24,23
10802115621,77,0,10,16
10802115622,142,0,14,15
10802115623,126,0,8,16
10802115624,207,7,8,17
10802115625,108,6,9,8
10802115626,93,0,4,14
10802115627,96,3,4,9
10802115628,151,4,5,4
10802115701,215,0,8,14
10802115702,104,0,5,3
10802115703,93,3,8,11
10802115704,175,9,8,19
10802115705,110,4,0,8
10802115707,93,0,8,4
10802115708,109,0,7,9
10802115709,204,6,18,20
10802115710,102,0,0,10
10802115711,166,7,7,12
10802115712,94,0,0,6
10802115713,208,10,13,11
10802115714,191,4,13,11
10802115716,114,6,0,8
10802115717,15,0,0,0
10802115718,66,0,4,10
10802115801,210,4,4,22
10802115802,268,10,5,13
10802115803,156,0,8,6
10802115804,240,7,21,10
10802115805,304,4,14,11
10802115806,181,3,5,12
10802115807,0,0,0,0
10802115808,0,0,0,0
10802115809,124,5,3,4
10802115810,133,0,6,6
10802115811,190,4,13,16
10802115812,3,0,0,0
10802115813,136,5,5,15
10802115814,255,5,11,25
10802115815,127,5,6,8
10802115816,248,4,13,15
10802115817,162,3,7,14
10802115818,209,4,13,25
10802115819,186,8,15,4
10802115901,113,3,3,0
10802115902,121,4,10,8
10802115903,197,8,12,13
10802115904,93,4,3,5
10802115906,160,0,12,16
10802115907,78,0,0,7
10802115908,141,0,9,20
10802115909,223,0,9,23
10802115910,94,0,3,7
10802115911,148,0,11,10
10802115912,116,5,9,7
10802115913,50,0,0,0
10802115914,140,7,3,9
10802115915,145,9,4,11
10802115916,170,0,11,9
10802115917,84,3,6,8
10802115918,117,0,9,3
10802115919,17,0,0,0
10802115920,321,3,9,15
10802115921,107,0,8,9
10802115922,81,5,3,6
10802115923,201,0,13,13
10802115924,155,0,5,15
10802116001,277,0,11,19
10802116002,140,4,3,8
10802116003,132,3,3,10
10802116004,119,9,11,8
10802116005,126,0,4,15
10802116006,183,3,10,10
10802116007,186,3,8,11
10802116008,75,0,6,8
10802116009,201,4,9,24
10802116010,0,0,0,0
10802116011,68,3,7,4
10802116012,0,0,0,0
10802116013,206,8,18,16
10802116014,142,3,5,17
10802116015,261,3,10,12
10802116016,127,3,3,8
10802116017,192,0,10,10
10803116101,161,5,12,20
10804116201,149,0,6,21
10804116202,71,0,3,9
10804116203,120,0,9,13
10804116204,245,3,14,24
10804116205,101,0,6,8
10804116206,184,0,14,17
10804116207,145,0,5,7
10804116208,157,3,4,6
10804116209,110,0,10,13
10804116210,213,0,9,19
10804116211,126,0,8,11
10804116212,94,0,7,14
10804116213,149,6,4,0
10804116214,96,4,6,21
10804116215,121,4,6,11
10804116217,156,7,9,13
10804116219,107,0,10,14
10804116220,126,8,9,14
10804116221,97,5,6,9
10804116222,113,3,10,4
10804116223,144,3,6,12
10804116224,153,4,6,5
10804116225,109,0,10,5
10804116226,7,0,0,0
10804116227,113,0,4,10
10804116228,131,4,8,4
10804116229,211,4,7,21
10804116230,171,0,6,23
10804116231,170,0,7,13
10804116232,269,3,12,7
10804116234,124,5,7,12
10804116235,92,0,3,6
10804116236,150,5,8,14
10804116237,216,3,10,13
10804116238,75,0,0,0
10804116239,171,3,5,11
10804116240,0,0,0,0
10804116241,136,0,7,10
10804116242,194,3,11,8
10804116243,171,0,5,10
10804116245,76,0,7,3
10804116246,152,5,4,19
10804116247,253,9,10,11
10804116248,171,4,9,18
10804116249,353,3,21,16
10804116250,0,0,0,0
10804116251,67,0,4,7
10804116252,134,3,13,10
10804116253,156,3,10,16
10804116254,25,0,0,0
10804116255,143,0,3,17
10804116256,343,6,13,18
10804116257,12,0,0,0
10804116258,298,9,16,22
10804116259,135,0,3,6
10804116402,308,0,13,25
10804116403,10,0,0,0
10804116404,135,0,11,11
10804116407,224,0,11,26
10804116408,189,0,11,20
10804116409,132,3,11,16
10804116410,361,10,11,27
10804116411,343,13,16,17
10804116412,194,0,15,19
10804116413,264,4,18,26
10804116414,134,4,8,7
10804116415,95,0,10,8
10804116416,169,4,11,12
10804116417,81,0,0,8
10804116418,168,4,5,7
10804116419,249,0,12,22
10804116420,204,3,9,16
10804116422,297,3,17,33
10804116423,196,0,7,22
10804116424,193,4,17,18
10804116425,223,0,14,17
10804116426,227,10,14,19
10804116427,230,10,9,18
10804116428,193,4,9,9
10804116429,189,6,3,4
10804116430,132,6,8,7
10804116431,122,3,4,9
10804116432,152,6,9,3
10804116435,9,0,0,0
10804116437,3,0,0,0
10804116438,144,0,8,16
10804116439,249,3,10,45
10804116440,137,0,10,14
10804116441,251,7,19,26
10804116442,130,4,9,18
10804116443,158,0,3,17
10804116444,196,0,12,31
10804116445,0,0,0,0
10804116446,92,3,3,12
10804116447,86,4,3,7
10804116448,94,0,4,9
10804116449,173,4,9,16
10804116450,174,4,4,14
10804116451,119,0,3,8
10804116452,84,0,3,4
10804116453,239,12,0,9
10804116454,218,0,10,37
10804116455,306,6,19,54
10804116456,196,0,9,0
10804116457,132,0,0,0
10804116458,118,0,11,20
10804116501,140,4,9,5
10804116502,104,0,4,10
10804116503,70,0,8,7
10804116504,116,3,3,6
10804116505,128,3,12,7
10804116506,134,3,10,12
10804116507,153,4,14,7
10804116508,42,0,5,0
10804116509,174,0,16,24
10804116510,83,0,6,0
10804116511,100,0,0,13
10804116512,106,3,6,9
10804116513,119,0,5,20
10804116514,121,3,0,12
10804116515,122,3,9,6
10804116516,174,0,11,15
10804116601,81,5,4,7
10804116602,147,3,12,7
10804116603,129,5,9,9
10804116604,175,7,10,24
10804116605,212,0,7,17
10804116607,171,3,8,14
10804116608,172,0,9,14
10804116609,167,4,13,10
10804116610,105,0,5,11
10804116611,193,5,16,29
10804116613,72,0,5,3
10804116614,310,0,14,44
10804116615,140,0,14,19
10804116616,94,0,10,9
10804116618,214,0,11,15
10804116619,222,6,10,24
10804116620,200,0,6,24
10804116621,176,3,13,19
10804116622,153,3,8,21
10804116623,84,0,4,9
10804116624,119,3,9,12
10804116625,122,0,9,10
10804116626,191,4,13,14
10804116627,119,3,4,10
10804116628,88,0,3,14
10804116629,136,3,3,13
10804116630,149,0,7,12
10804116631,276,4,21,42
10804116632,79,0,3,11
10804116633,118,0,9,14
10804161901,116,3,5,12
10804161902,135,0,5,14
10804161903,289,0,19,30
10804161904,133,4,6,8
10804161905,283,6,11,15
10804161906,262,3,10,30
10804161907,258,5,7,27
10804161908,99,3,10,10
10804161909,173,0,9,13
10804161910,319,7,26,17
10804161911,254,6,17,31
10804161912,151,0,8,10
10804161913,155,4,8,22
10804161914,181,3,11,14
10804161915,99,6,3,8
10804161916,182,0,3,17
10804161917,231,0,9,13
10804161918,120,0,11,21
10804161919,147,0,8,14
10804161920,165,4,11,16
10804161921,155,0,11,16
10804161922,110,3,13,15
10804161923,157,4,9,25
10804161924,223,0,13,29
10804161925,141,0,8,22
10804161926,166,3,17,16
10804161927,194,3,18,21
10804161928,104,0,4,17
10804162001,183,3,21,15
10804162002,134,0,7,5
10804162003,83,0,3,5
10804162004,166,0,7,19
10804162005,151,0,6,14
10804162006,278,3,12,24
10804162007,125,0,5,15
10804162008,10,0,0,0
10804162009,315,5,7,33
10804162010,208,3,14,23
10804162011,256,9,19,34
10804162012,171,0,12,9
10804162013,163,0,14,15
10804162014,179,0,9,21
10804162015,207,4,14,24
10804162016,199,3,14,17
10804162017,176,0,6,18
10804162018,223,4,13,36
10804162019,118,0,8,15
10804162020,142,0,4,8
10804162021,229,3,16,20
10804162022,158,0,5,18
10804162023,146,3,4,21
10804162024,0,0,0,0
10804162025,115,5,7,5
10804162026,0,0,0,0
10804162027,0,0,0,0
10804162028,139,0,6,19
10804162029,174,4,11,27
10804162030,176,3,6,20
10804162031,302,7,7,17
10804162032,109,0,3,16
10804162033,136,6,10,9
10804162034,133,6,10,16
10804162035,178,0,7,18
10804162036,159,0,5,16
10804162037,116,0,7,12
10804162038,110,6,11,8
10804162039,101,6,4,11
10804162040,202,0,11,26
10804162041,285,4,11,3
10804162042,177,4,3,3
10804162043,219,3,16,23
10805116701,126,5,10,15
10805116702,211,5,13,15
10805116703,141,0,14,12
10805116704,125,3,7,0
10805116705,115,3,9,4
10805116706,136,0,8,5
10805116707,6,0,0,0
10805116708,254,3,18,22
10805116709,111,0,3,7
10805116710,100,0,10,9
10805116711,152,0,10,11
10805116712,81,3,0,6
10805116713,211,0,10,17
10805116714,242,3,14,20
10805116715,187,3,10,14
10805116801,264,7,22,28
10805116802,132,5,10,3
10805116803,165,0,7,20
10805116804,112,4,3,10
10805116807,110,0,9,7
10805116808,159,3,10,18
10805116809,273,3,16,11
10805116810,114,0,5,7
10805116811,77,4,4,6
10805116812,194,0,4,14
10805116813,174,3,13,16
10805116814,84,0,10,11
10805116815,304,4,25,39
10805116816,190,3,9,12
10805116817,98,0,4,12
10805116818,168,4,3,7
10805116819,237,6,16,22
10805116820,182,3,7,17
10805116821,157,3,9,17
10805116822,259,8,8,26
10805116823,103,0,9,11
10805116824,218,5,7,13
10805116825,238,4,13,25
10805116827,76,0,5,10
10805116828,0,0,0,0
10805116829,119,0,3,3
10805116830,245,3,13,24
10805116831,397,9,22,54
10805116832,47,0,4,3
10805116833,0,0,0,0
10805116834,97,4,7,5
10805116901,214,4,14,23
10805116902,128,0,5,5
10805116903,141,6,7,9
10805116904,136,0,4,14
10805116905,111,0,13,6
10805116906,31,0,0,0
10805116908,128,7,3,16
10805116909,152,7,7,14
10805116910,89,0,0,10
10805116911,133,6,4,13
10805116912,159,0,7,22
10805116913,152,0,10,18
10805116914,129,4,9,5
10805116915,228,4,15,22
10805116916,219,0,16,19
10805116917,94,0,3,3
10805116918,183,8,9,11
10805116919,154,3,14,12
10805116920,124,0,6,12
10805116921,107,0,3,14
10805116923,172,3,9,7
10805116924,128,0,0,13
10805116925,96,3,6,9
10805116926,140,3,4,17
10805116927,93,0,8,3
10805116928,150,4,5,3
10805116929,214,8,11,11
10805116930,107,0,4,6
10805116931,223,0,13,4
10805116932,116,0,3,13
10805116933,117,0,9,6
10805116934,125,0,14,11
10805116935,171,0,9,13
10805116936,100,0,0,3
10805116937,123,0,7,12
10805116938,115,0,7,13
10805116939,118,5,4,9
10805116940,140,3,3,8
10805116941,160,4,6,11
10805116942,127,0,6,17
10805116943,198,0,12,29
10805116944,122,0,5,12
10805116945,93,0,9,13
10805116946,106,3,3,7
10805116947,67,0,5,6
10805116948,216,10,8,7
10805116949,236,0,13,36
10805116950,97,0,3,14
10805116951,25,0,0,0
10805116952,187,3,11,3
10805116953,30,0,0,5
10805116955,124,0,5,9
10805116956,126,3,4,19
10805116957,151,4,4,18
10805116958,150,0,7,11
10805116959,157,4,3,5
10805116961,22,0,0,4
10805116962,139,6,3,5
10805116963,87,0,7,0
10805116964,32,0,0,3
10805116965,117,0,5,17
10805116966,125,0,8,14
10805116967,140,7,9,9
10805116968,0,0,0,0
10805117002,0,0,0,0
10805117003,70,3,0,6
10805117004,156,0,10,19
10805117005,221,4,7,13
10805117006,164,3,8,7
10805117007,109,3,5,5
10805117008,274,10,12,20
10805117009,3,0,0,0
10805117010,102,0,5,10
10805117011,13,0,0,0
10805117012,193,0,7,11
10805117013,119,6,10,15
10805117014,158,5,7,16
10805117015,204,7,12,15
10805117016,91,0,8,6
10805117017,142,0,9,12
10805117018,0,0,0,0
10805117019,85,4,8,4
10805117020,143,4,9,15
10805117021,136,3,9,24
10805117022,149,0,4,4
10805117023,125,4,6,11
10805117024,123,3,10,15
10805117025,97,0,9,15
10805117026,94,5,10,10
10805117027,159,5,9,19
10805117028,113,6,0,9
10805117029,57,0,4,5
10805117030,92,6,3,10
10805117031,158,6,17,10
10805117032,169,0,11,12
10805117033,132,4,3,15
10805117034,219,10,8,15
10805117035,0,0,0,0
10805117036,54,0,0,9
10805117037,187,10,7,9
10805117038,102,7,6,15
10805117039,138,5,13,10
10805117040,266,8,13,22
10805117041,155,5,7,12
10805117042,259,4,17,14
10805117101,115,0,3,5
10805117102,189,8,13,15
10805117103,138,6,5,20
10805117104,159,0,9,15
10805117105,152,3,12,22
10805117106,194,10,16,16
10805117107,191,0,9,23
10805117108,156,0,7,12
10805117109,133,0,5,21
10805117110,96,4,3,8
10805117111,151,4,15,7
10805117112,77,0,0,4
10805117113,147,0,4,11
10805117114,110,0,7,8
10805117115,108,0,5,8
10901117201,157,6,13,18
10901117202,177,0,10,31
10901117203,183,0,15,22
10901117204,153,0,21,24
10901117205,159,0,7,16
10901117207,192,3,19,26
10901117208,184,3,13,18
10901117209,133,3,10,13
10901117210,153,3,16,16
10901117211,124,0,11,19
